Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,10,26,3,1039,1025,1145,1120,AS,205,,66,55,,25,14,PDX,GEG,279,,,0,,0,,,,,
1988,2,2,2,1034,1005,1332,1244,UA,727,,238,219,,48,29,ORD,PHX,1440,,,0,,0,,,,,
1988,7,2,6,1510,1510,1842,1845,NW,724,,152,155,,-3,0,MSP,BOS,1124,,,0,,0,,,,,
1988,2,6,6,1226,1225,1414,1419,UA,796,,48,54,,-5,1,RAP,FSD,317,,,0,,0,,,,,
1988,6,11,6,1007,955,1158,1115,US,1939,,111,80,,43,12,LGB,SFO,354,,,0,,0,,,,,
1988,3,16,3,1600,1530,1750,1655,CO,1629,,170,145,,55,30,IAH,DEN,861,,,0,,0,,,,,
1988,8,12,5,657,650,842,837,AA,258,,105,107,,5,7,DFW,BNA,631,,,0,,0,,,,,
1988,9,23,5,1421,1421,1514,1518,EA,233,,53,57,,-4,0,CAE,ATL,191,,,0,,0,,,,,
1988,7,17,7,655,655,830,830,NW,1025,,95,95,,0,0,IND,MSP,503,,,0,,0,,,,,
1988,1,16,6,2130,2130,2155,2158,DL,359,,25,28,,-3,0,MIA,FLL,21,,,0,,0,,,,,
1988,2,21,7,1305,1305,1322,1337,NW,1254,,77,92,,-15,0,DTW,BNA,457,,,0,,0,,,,,
1988,1,15,5,1806,1750,2109,2101,CO,72,,123,131,,8,16,LAX,DEN,862,,,0,,0,,,,,
1988,9,28,3,936,936,955,1000,EA,615,,79,84,,-5,0,ATL,MSY,425,,,0,,0,,,,,
1988,1,27,3,2120,2135,2147,2214,CO,530,,27,39,,-27,-15,BTR,LFT,55,,,0,,0,,,,,
1988,5,14,6,740,740,833,840,HP,1230,,53,60,,-7,0,LAS,PHX,256,,,0,,0,,,,,
1988,7,11,1,1619,1610,1920,1902,EA,25,,181,172,,18,9,LGA,MIA,1097,,,0,,0,,,,,
1988,2,20,6,1050,1050,1233,1234,DL,482,,43,44,,-1,0,BHM,ATL,134,,,0,,0,,,,,
1988,9,4,7,1155,1155,1252,1304,AA,914,,57,69,,-12,0,JAN,BNA,327,,,0,,0,,,,,
1988,7,30,6,1220,1220,1309,1310,WN,341,,49,50,,-1,0,IAH,DAL,217,,,0,,0,,,,,
1988,1,5,2,901,830,1051,945,PS,1457,,110,75,,66,31,LAX,SFO,337,,,0,,0,,,,,
1988,5,15,7,624,625,1049,1049,CO,490,,145,144,,0,-1,PHX,IAH,1009,,,0,,0,,,,,
1988,8,12,5,1628,1625,1737,1730,US,472,,69,65,,7,3,BTV,PHL,336,,,0,,0,,,,,
1988,3,30,3,1650,1650,1741,1746,CO,1735,,51,56,,-5,0,MAF,AMA,228,,,0,,0,,,,,
1988,11,19,6,703,700,811,807,US,224,,68,67,,4,3,PHL,PIT,267,,,0,,0,,,,,
1988,11,8,2,735,730,933,930,HP,580,,58,60,,3,5,LAS,PHX,256,,,0,,0,,,,,
1988,6,25,6,807,805,1150,1148,AA,699,,223,223,,2,2,JFK,SJU,1597,,,0,,0,,,,,
1988,12,27,2,1015,1000,1127,1125,US,2923,,72,85,,2,15,LAX,SFO,337,,,0,,0,,,,,
1988,11,18,5,1044,1030,1123,1110,PI,1003,,39,40,,13,14,LAX,SAN,109,,,0,,0,,,,,
1988,5,10,2,2200,2145,2242,2226,US,518,,42,41,,16,15,PIT,CRW,164,,,0,,0,,,,,
1988,9,19,1,,1030,,1111,PI,1422,,,41,,,,AZO,DAY,176,,,1,,0,,,,,
1988,11,7,1,1452,1452,1550,1545,DL,1533,,118,113,,5,0,SLC,BUR,574,,,0,,0,,,,,
1988,3,25,5,1305,1215,1416,1317,DL,615,,71,62,,59,50,MOB,SHV,351,,,0,,0,,,,,
1988,12,13,2,1817,1810,1923,1910,HP,208,,66,60,,13,7,PHX,ABQ,328,,,0,,0,,,,,
1988,7,11,1,705,705,809,803,PI,960,,64,58,,6,0,CHS,ORF,351,,,0,,0,,,,,
1988,8,9,2,1116,1110,1230,1220,HP,23,,74,70,,10,6,PHX,LAX,370,,,0,,0,,,,,
1988,11,6,7,1300,1200,1510,1400,AS,165,,130,120,,70,60,SFO,SEA,679,,,0,,0,,,,,
1988,7,5,2,2128,2130,2333,2340,PI,388,,125,130,,-7,-2,JAX,EWR,821,,,0,,0,,,,,
1988,12,24,6,854,850,937,932,US,2867,,43,42,,5,4,SAN,LAX,109,,,0,,0,,,,,
1988,10,22,6,1928,1930,2216,2213,TW,194,,168,163,,3,-2,FLL,LGA,1076,,,0,,0,,,,,
1988,1,29,5,1632,1633,1757,1743,PI,34,,85,70,,14,-1,DAY,DCA,391,,,0,,0,,,,,
1988,9,9,5,1907,1840,1942,1905,DL,937,,95,85,,37,27,ATL,LIT,453,,,0,,0,,,,,
1988,2,24,3,931,931,1029,1025,DL,1731,,118,114,,4,0,SLC,SEA,689,,,0,,0,,,,,
1988,7,25,1,800,800,944,957,NW,349,,224,237,,-13,0,MSP,SFO,1589,,,0,,0,,,,,
1988,6,14,2,1530,1530,1653,1648,DL,1942,,83,78,,5,0,SMF,LAX,373,,,0,,0,,,,,
1988,8,22,1,831,834,959,1003,AA,803,,148,149,,-4,-3,RSW,DFW,1017,,,0,,0,,,,,
1988,12,5,1,1049,1049,1137,1150,EA,263,,48,61,,-13,0,ATL,JAX,270,,,0,,0,,,,,
1988,4,26,2,2151,2155,2246,2258,UA,1544,,55,63,,-12,-4,LAX,MRY,267,,,0,,0,,,,,
1988,11,24,4,2025,2025,2250,2255,DL,235,,145,150,,-5,0,BOS,ATL,946,,,0,,0,,,,,
1988,5,26,4,1406,1405,1505,1507,US,543,,59,62,,-2,1,ROC,DCA,296,,,0,,0,,,,,
1988,9,28,3,816,813,936,918,PI,497,,80,65,,18,3,CLT,ATL,227,,,0,,0,,,,,
1988,3,12,6,1210,1210,1509,1510,HP,220,,119,120,,-1,0,PHX,AUS,872,,,0,,0,,,,,
1988,5,5,4,846,820,1038,957,NW,82,,112,97,,41,26,DTW,EWR,487,,,0,,0,,,,,
1988,7,20,3,1504,1205,1739,1435,EA,11,,155,150,,184,179,MIA,SJU,1045,,,0,,0,,,,,
1988,9,7,3,1400,1400,1450,1455,NW,959,,110,115,,-5,0,MCO,MEM,683,,,0,,0,,,,,
1988,7,22,5,1247,1240,1338,1331,US,49,,51,51,,7,7,ROC,PIT,224,,,0,,0,,,,,
1988,2,9,2,1323,1310,1419,1357,NW,1282,,56,47,,22,13,SEA,GEG,224,,,0,,0,,,,,
1988,11,26,6,1632,1629,1711,1718,PI,1424,,39,49,,-7,3,CLT,ILM,185,,,0,,0,,,,,
1988,12,27,2,2019,2000,2309,2255,UA,88,,110,115,,14,19,ORD,LGA,733,,,0,,0,,,,,
1988,9,13,2,1852,1825,2003,1942,US,105,,71,77,,21,27,ALB,PIT,367,,,0,,0,,,,,
1988,1,10,7,1430,1410,2139,2129,NW,86,,309,319,,10,20,HNL,SEA,2677,,,0,,0,,,,,
1988,3,11,5,725,725,854,859,UA,359,,149,154,,-5,0,TPA,ORD,1012,,,0,,0,,,,,
1988,11,25,5,1649,1650,1823,1816,US,2585,,94,86,,7,-1,SAN,SMF,480,,,0,,0,,,,,
1988,4,7,4,1215,1215,1328,1320,AS,42,,73,65,,8,0,BET,ANC,399,,,0,,0,,,,,
1988,10,21,5,1621,1621,1956,1955,DL,1820,,155,154,,1,0,SLC,SAT,1086,,,0,,0,,,,,
1988,9,30,5,844,845,953,956,US,2959,,69,71,,-3,-1,SFO,MFR,329,,,0,,0,,,,,
1988,7,15,5,1605,1605,1720,1720,US,392,,75,75,,0,0,CLE,ALB,424,,,0,,0,,,,,
1988,3,14,1,1808,1800,1906,1900,WN,993,,58,60,,6,8,OKC,MCI,313,,,0,,0,,,,,
1988,1,7,4,1923,1859,2042,2024,TW,409,,79,85,,18,24,STL,TUL,351,,,0,,0,,,,,
1988,7,24,7,644,645,735,737,UA,1031,,51,52,,-2,-1,GEG,SEA,224,,,0,,0,,,,,
1988,4,24,7,1755,1755,1934,1947,UA,595,,39,52,,-13,0,ORD,GRR,137,,,0,,0,,,,,
1988,12,28,3,1234,1225,1502,1505,DL,676,,148,160,,-3,9,PBI,BOS,1197,,,0,,0,,,,,
1988,11,17,4,1630,1615,1810,1747,CO,299,,100,92,,23,15,EWR,CLE,404,,,0,,0,,,,,
1988,12,14,3,1553,1540,1645,1630,WN,232,,52,50,,15,13,AUS,DAL,189,,,0,,0,,,,,
1988,10,26,3,730,730,942,954,EA,293,,72,84,,-12,0,IND,ATL,432,,,0,,0,,,,,
1988,10,25,2,1110,1107,1218,1223,AA,537,,188,196,,-5,3,DFW,SNA,1205,,,0,,0,,,,,
1988,7,22,5,1122,1120,1542,1534,CO,144,,200,194,,8,2,IAH,EWR,1400,,,0,,0,,,,,
1988,10,17,1,1559,1559,1857,1855,EA,749,,178,176,,2,0,LGA,FLL,1076,,,0,,0,,,,,
1988,1,23,6,658,658,751,750,AA,110,,53,52,,1,0,DFW,AUS,190,,,0,,0,,,,,
1988,11,29,2,635,635,736,736,DL,1080,,61,61,,0,0,HOU,DFW,247,,,0,,0,,,,,
1988,1,5,2,,1832,,1946,AA,315,,,74,,,,DFW,LBB,282,,,1,,0,,,,,
1988,5,23,1,1250,1250,1407,1408,DL,667,,77,78,,-1,0,JAN,DFW,408,,,0,,0,,,,,
1988,3,4,5,,2030,,2129,PA (1),549,,,59,,,,BOS,LGA,185,,,1,,0,,,,,
1988,8,4,4,1229,1214,1324,1321,TW,59,,175,187,,3,15,STL,PHX,1262,,,0,,0,,,,,
1988,5,5,4,1049,1049,1134,1139,EA,149,,45,50,,-5,0,ATL,CAE,191,,,0,,0,,,,,
1988,2,11,4,2204,2204,51,55,DL,914,,107,111,,-4,0,DFW,ATL,732,,,0,,0,,,,,
1988,4,6,3,1430,1430,1619,1622,US,197,,109,112,,-3,0,PIT,JAX,695,,,0,,0,,,,,
1988,8,20,6,950,950,1026,1025,DL,332,,36,35,,1,0,TPA,MCO,80,,,0,,0,,,,,
1988,9,25,7,1057,1055,1211,1200,US,579,,74,65,,11,2,BDL,DCA,313,,,0,,0,,,,,
1988,8,29,1,1156,1200,1311,1319,UA,1139,,75,79,,-8,-4,LAX,SFO,337,,,0,,0,,,,,
1988,1,3,7,845,845,1028,1011,AA,2127,,103,86,,17,0,SNA,SFO,372,,,0,,0,,,,,
1988,3,7,1,1301,1259,1443,1442,AA,892,,102,103,,1,2,DFW,BNA,631,,,0,,0,,,,,
1988,2,7,7,714,710,812,813,PI,57,,58,63,,-1,4,CLE,BWI,314,,,0,,0,,,,,
1988,6,30,4,2106,2100,2200,2150,WN,746,,54,50,,10,6,PHX,LAS,256,,,0,,0,,,,,
1988,8,3,3,1611,1611,1740,1741,PI,483,,89,90,,-1,0,BWI,CHS,472,,,0,,0,,,,,
1988,10,30,7,1435,1435,1653,1658,EA,532,,78,83,,-5,0,MSY,ATL,425,,,0,,0,,,,,
1988,4,19,2,1218,1218,1308,1322,PI,246,,50,64,,-14,0,BWI,LGA,185,,,0,,0,,,,,
1988,6,13,1,1231,1230,1334,1332,PI,102,,63,62,,2,1,SDF,CLT,336,,,0,,0,,,,,
1988,10,9,7,750,750,1446,1507,EA,88,,236,257,,-21,0,LAX,ATL,1946,,,0,,0,,,,,
1988,2,14,7,2230,2230,38,50,HP,143,,308,320,,-12,0,BWI,LAS,2106,,,0,,0,,,,,
1988,10,18,2,1613,1615,1759,1742,TW,235,,166,147,,17,-2,EWR,STL,872,,,0,,0,,,,,
1988,10,2,7,1059,1059,1252,1305,DL,1103,,113,126,,-13,0,DCA,MCO,759,,,0,,0,,,,,
1988,6,20,1,1650,1650,1938,1928,UA,750,,108,98,,10,0,ORD,SYR,607,,,0,,0,,,,,
1988,6,8,3,1327,1327,1446,1441,DL,1883,,79,74,,5,0,DFW,JAN,408,,,0,,0,,,,,
1988,12,31,6,1334,1239,1337,1244,AA,1082,,63,65,,53,55,ATL,BNA,214,,,0,,0,,,,,
1988,8,5,5,1130,1130,1252,1251,EA,133,,82,81,,1,0,BOS,DCA,399,,,0,,0,,,,,
1988,8,30,2,1059,1100,1202,1212,UA,69,,123,132,,-10,-1,LGA,ORD,733,,,0,,0,,,,,
1988,4,19,2,1027,1027,1218,1215,NW,343,,111,108,,3,0,LGA,DTW,501,,,0,,0,,,,,
1988,4,5,2,1620,1620,1708,1708,NW,1004,,48,48,,0,0,MEM,HSV,184,,,0,,0,,,,,
1988,2,25,4,944,945,1148,1143,UA,337,,244,238,,5,-1,DFW,SEA,1660,,,0,,0,,,,,
1988,2,21,7,1058,1100,1146,1154,UA,657,,108,114,,-8,-2,CLT,ORD,599,,,0,,0,,,,,
1988,9,25,7,1130,1130,1240,1235,PI,839,,70,65,,5,0,ORF,CLT,290,,,0,,0,,,,,
1988,7,4,1,901,902,1119,1132,AA,258,,78,90,,-13,-1,BNA,CLE,448,,,0,,0,,,,,
1988,12,7,3,1330,1330,1552,1550,PA (1),573,,202,200,,2,0,MIA,DFW,1121,,,0,,0,,,,,
1988,5,21,6,703,705,845,840,UA,205,,162,155,,5,-2,MIA,IAH,964,,,0,,0,,,,,
1988,6,22,3,2205,2135,2321,2237,US,452,,76,62,,44,30,PIT,RIC,259,,,0,,0,,,,,
1988,10,29,6,610,610,834,828,DL,809,,144,138,,6,0,BOS,CVG,752,,,0,,0,,,,,
1988,7,1,5,635,635,741,739,DL,1633,,66,64,,2,0,LEX,ATL,303,,,0,,0,,,,,
1988,5,3,2,2008,2010,2045,2100,UA,925,,97,110,,-15,-2,SYR,ORD,607,,,0,,0,,,,,
1988,10,21,5,700,700,815,811,US,264,,75,71,,4,0,PIT,EWR,319,,,0,,0,,,,,
1988,8,23,2,1953,1950,2139,2143,UA,878,,46,53,,-4,3,ORD,GRR,137,,,0,,0,,,,,
1988,11,18,5,1300,1300,1350,1348,NW,1147,,50,48,,2,0,DTW,CMH,155,,,0,,0,,,,,
1988,12,29,4,1323,1320,1546,1556,AA,1322,,83,96,,-10,3,ORD,ROC,528,,,0,,0,,,,,
1988,2,6,6,2155,2200,2348,2350,PA (1),589,,113,110,,-2,-5,CLT,MIA,650,,,0,,0,,,,,
1988,4,6,3,630,630,847,840,NW,889,,77,70,,7,0,MSN,DTW,312,,,0,,0,,,,,
1988,4,27,3,1210,1210,1353,1352,NW,197,,223,222,,1,0,MSP,SAN,1532,,,0,,0,,,,,
1988,1,30,6,827,827,832,833,DL,444,,65,66,,-1,0,ATL,MOB,302,,,0,,0,,,,,
1988,8,6,6,2043,2033,2349,2353,TW,336,,126,140,,-4,10,STL,TPA,869,,,0,,0,,,,,
1988,2,11,4,1700,1700,1754,1800,AA,2022,,54,60,,-6,0,RNO,SJC,188,,,0,,0,,,,,
1988,12,19,1,1715,1715,1817,1810,NW,589,,122,115,,7,0,SDF,MSP,603,,,0,,0,,,,,
1988,10,22,6,652,652,743,745,DL,1023,,51,53,,-2,0,SHV,DFW,190,,,0,,0,,,,,
1988,5,10,2,2005,2005,2215,2221,NW,826,,70,76,,-6,0,MEM,ATL,332,,,0,,0,,,,,
1988,7,7,4,2330,2330,6,8,EA,453,,36,38,,-2,0,PDX,SEA,129,,,0,,0,,,,,
1988,9,9,5,1854,1855,2058,2102,PI,658,,64,67,,-4,-1,BHM,CLT,351,,,0,,0,,,,,
1988,1,24,7,100,55,129,127,UA,669,,29,32,,2,5,SMF,OAK,75,,,0,,0,,,,,
1988,4,4,1,1551,1551,1643,1649,UA,1224,,52,58,,-6,0,GSO,IAD,239,,,0,,0,,,,,
1988,12,16,5,1325,1325,1437,1442,AA,467,,72,77,,-5,0,PIT,RDU,328,,,0,,0,,,,,
1988,3,11,5,1014,1015,1133,1125,PI,239,,79,70,,8,-1,DCA,CLT,331,,,0,,0,,,,,
1988,4,24,7,1500,1500,1602,1600,WN,554,,62,60,,2,0,PHX,SAN,304,,,0,,0,,,,,
1988,1,15,5,940,940,1001,1006,EA,615,,81,86,,-5,0,ATL,MSY,425,,,0,,0,,,,,
1988,9,8,4,925,925,1025,1025,WN,380,,60,60,,0,0,BHM,MSY,321,,,0,,0,,,,,
1988,5,24,2,1710,1710,1803,1754,UA,943,,113,104,,9,0,BUF,ORD,473,,,0,,0,,,,,
1988,6,18,6,1455,1448,1639,1652,EA,76,,164,184,,-13,7,MIA,ORD,1197,,,0,,0,,,,,
1988,8,8,1,1000,1000,1240,1244,CO,541,,160,164,,-4,0,RSW,EWR,1068,,,0,,0,,,,,
1988,3,31,4,604,605,713,720,NW,638,,69,75,,-7,-1,MOT,MSP,449,,,0,,0,,,,,
1988,5,23,1,1540,1540,1807,1815,CO,1186,,87,95,,-8,0,DEN,OMA,472,,,0,,0,,,,,
1988,11,20,7,,1900,,2020,CO,292,,,80,,,,CLE,EWR,404,,,1,,0,,,,,
1988,1,30,6,1145,1145,1500,1458,AA,287,,255,253,,2,0,BOS,DFW,1562,,,0,,0,,,,,
1988,12,24,6,1023,1025,1131,1126,DL,1617,,68,61,,5,-2,BOI,SLC,291,,,0,,0,,,,,
1988,1,10,7,1720,1720,1750,1752,TW,678,,30,32,,-2,0,SUX,LNK,109,,,0,,0,,,,,
1988,11,1,2,710,710,944,755,WN,614,,154,45,,109,0,DAL,OKC,181,,,0,,0,,,,,
1988,2,12,5,645,645,945,945,DL,297,,120,120,,0,0,DFW,CVG,812,,,0,,0,,,,,
1988,10,12,3,1532,1527,1937,1940,DL,1792,,125,133,,-3,5,PHX,DFW,868,,,0,,0,,,,,
1988,7,4,1,1724,1710,1809,1757,UA,515,,105,107,,12,14,ROC,ORD,528,,,0,,0,,,,,
1988,1,5,2,712,707,1253,1306,UA,952,,221,239,,-13,5,SJC,ORD,1829,,,0,,0,,,,,
1988,12,2,5,933,935,1029,1032,CO,490,,56,57,,-3,-2,DFW,IAH,224,,,0,,0,,,,,
1988,8,14,7,840,840,1122,1118,DL,922,,102,98,,4,0,PDX,SLC,630,,,0,,0,,,,,
1988,5,8,7,2055,2011,25,2259,TW,240,,150,108,,86,44,STL,DCA,719,,,0,,0,,,,,
1988,5,27,5,1147,1147,1244,1236,EA,816,,57,49,,8,0,TUL,MCI,223,,,0,,0,,,,,
1988,11,12,6,1255,1255,1355,1345,NW,778,,60,50,,10,0,MIA,MCO,193,,,0,,0,,,,,
1988,7,18,1,1714,1715,611,615,UA,10,,477,480,,-4,-1,HNL,ORD,4243,,,0,,0,,,,,
1988,7,13,3,1515,1515,1623,1635,DL,781,,68,80,,-12,0,ATL,SRQ,445,,,0,,0,,,,,
1988,10,10,1,2028,2024,2155,2130,DL,302,,87,66,,25,4,CVG,PIT,256,,,0,,0,,,,,
1988,10,7,5,1056,1056,1220,1205,AA,1245,,84,69,,15,0,DFW,ICT,328,,,0,,0,,,,,
1988,2,28,7,2143,2048,2232,2137,UA,441,,49,49,,55,55,FSD,FAR,230,,,0,,0,,,,,
1988,7,25,1,1900,1852,2004,2000,DL,1081,,124,128,,4,8,ATL,OKC,761,,,0,,0,,,,,
1988,7,25,1,707,705,813,815,PI,623,,66,70,,-2,2,ORH,BWI,330,,,0,,0,,,,,
1988,12,3,6,1800,1800,1938,1950,DL,701,,98,110,,-12,0,DCA,ATL,547,,,0,,0,,,,,
1988,11,14,1,2153,2155,2222,2228,US,2871,,89,93,,-6,-2,TUS,LAX,451,,,0,,0,,,,,
1988,11,4,5,639,639,819,825,DL,296,,100,106,,-6,0,ATL,PHL,665,,,0,,0,,,,,
1988,7,6,3,1710,1710,2050,2040,NW,694,,160,150,,10,0,DFW,DTW,987,,,0,,0,,,,,
1988,5,8,7,1735,1720,1817,1814,CO,1069,,42,54,,3,15,IAH,AUS,140,,,0,,0,,,,,
1988,2,29,1,1637,1637,1920,1925,TW,674,,103,108,,-5,0,STL,IAD,696,,,0,,0,,,,,
1988,5,7,6,2010,2010,2107,2107,DL,883,,57,57,,0,0,TUL,DFW,237,,,0,,0,,,,,
1988,3,30,3,800,800,919,905,TW,378,,79,65,,14,0,STL,ORD,258,,,0,,0,,,,,
1988,6,30,4,1358,1358,1509,1509,EA,1614,,71,71,,0,0,DAB,ATL,366,,,0,,0,,,,,
1988,9,25,7,2248,2245,2257,2255,PI,716,,69,70,,2,3,MCO,PNS,380,,,0,,0,,,,,
1988,5,8,7,1756,1730,1856,1825,EA,779,,60,55,,31,26,PHX,LAS,256,,,0,,0,,,,,
1988,10,2,7,1340,1335,1437,1435,HP,68,,57,60,,2,5,SNA,LAS,226,,,0,,0,,,,,
1988,12,8,4,2055,2053,2150,2158,PI,1778,,55,65,,-8,2,CLT,ATL,227,,,0,,0,,,,,
1988,9,28,3,826,826,1039,1035,DL,927,,133,129,,4,0,CVG,RSW,879,,,0,,0,,,,,
1988,5,14,6,841,841,942,953,UA,717,,121,132,,-11,0,DEN,ONT,819,,,0,,0,,,,,
1988,4,13,3,1733,1735,1959,2000,US,15,,146,145,,-1,-2,MCO,PHL,861,,,0,,0,,,,,
1988,11,23,3,1306,1257,1353,1347,AA,690,,47,50,,6,9,DFW,OKC,175,,,0,,0,,,,,
1988,6,9,4,1530,1530,1830,1810,CO,1774,,120,100,,20,0,DEN,OKC,495,,,0,,0,,,,,
1988,3,23,3,2139,2140,2218,2315,CO,865,,159,215,,-57,-1,HOU,LAX,1390,,,0,,0,,,,,
1988,7,24,7,1558,1600,1855,1856,UA,80,,117,116,,-1,-2,ORD,LGA,733,,,0,,0,,,,,
1988,8,24,3,1728,1715,1829,1814,US,157,,61,59,,15,13,PVD,PHL,238,,,0,,0,,,,,
1988,7,12,2,615,615,723,725,WN,443,,68,70,,-2,0,MDW,BNA,395,,,0,,0,,,,,
1988,6,19,7,700,700,927,922,DL,926,,87,82,,5,0,LIT,ATL,453,,,0,,0,,,,,
1988,6,10,5,1433,1433,1546,1545,EA,497,,73,72,,1,0,ATL,DAB,366,,,0,,0,,,,,
1988,12,14,3,634,635,839,832,UA,322,,65,57,,7,-1,ORD,IND,177,,,0,,0,,,,,
1988,5,25,3,751,750,927,926,AA,1012,,96,96,,1,1,TPA,RDU,587,,,0,,0,,,,,
1988,6,11,6,910,910,1025,1033,NW,707,,135,143,,-8,0,MSP,GTF,887,,,0,,0,,,,,
1988,11,14,1,959,959,1142,1140,DL,544,,103,101,,2,0,DFW,BNA,631,,,0,,0,,,,,
1988,3,22,2,1430,1430,1534,1530,HP,83,,64,60,,4,0,SAN,LAS,258,,,0,,0,,,,,
1988,10,18,2,1658,1700,1741,1750,CO,104,,43,50,,-9,-2,AUS,IAH,140,,,0,,0,,,,,
1988,9,17,6,1840,1840,2340,2343,CO,866,,180,183,,-3,0,LAX,HOU,1390,,,0,,0,,,,,
1988,8,31,3,1145,1145,1428,1424,EA,897,,163,159,,4,0,LGA,TPA,1011,,,0,,0,,,,,
1988,10,12,3,1952,1940,2127,2105,PI,1609,,95,85,,22,12,BOS,BWI,370,,,0,,0,,,,,
1988,6,3,5,1355,1357,1511,1505,NW,816,,76,68,,6,-2,TUL,MEM,342,,,0,,0,,,,,
1988,7,5,2,1330,1330,1452,1455,UA,1138,,82,85,,-3,0,SFO,EUG,451,,,0,,0,,,,,
1988,9,19,1,1203,1205,1307,1253,AA,1182,,124,108,,14,-2,SRQ,BNA,649,,,0,,0,,,,,
1988,6,12,7,1000,1000,1045,1055,WN,15,,45,55,,-10,0,DAL,HOU,239,,,0,,0,,,,,
1988,8,11,4,2145,2135,2134,2131,EA,268,,49,56,,3,10,ATL,BNA,214,,,0,,0,,,,,
1988,4,29,5,630,630,734,755,AA,2228,,64,85,,-21,0,OAK,LAX,337,,,0,,0,,,,,
1988,2,14,7,2044,2030,2205,2140,NW,937,,81,70,,25,14,MEM,MSY,349,,,0,,0,,,,,
1988,3,19,6,740,740,948,945,HP,422,,68,65,,3,0,ONT,PHX,325,,,0,,0,,,,,
1988,7,23,6,1302,1251,1500,1450,EA,874,,118,119,,10,11,MCO,DCA,759,,,0,,0,,,,,
1988,9,29,4,1028,1025,1050,1047,US,304,,22,22,,3,3,ELM,BGM,48,,,0,,0,,,,,
1988,6,25,6,1140,1140,1232,1225,NW,95,,52,45,,7,0,SEA,PDX,129,,,0,,0,,,,,
1988,7,27,3,1855,1855,2041,2043,NW,1189,,106,108,,-2,0,BDL,DTW,548,,,0,,0,,,,,
1988,10,5,3,920,920,1026,1020,DL,971,,126,120,,6,0,CVG,MSY,700,,,0,,0,,,,,
1988,7,19,2,1935,1935,2132,2129,DL,563,,57,54,,3,0,PNS,ATL,272,,,0,,0,,,,,
1988,8,8,1,1144,1135,1355,1412,CO,825,,191,217,,-17,9,EWR,IAH,1400,,,0,,0,,,,,
1988,3,1,2,1120,1120,1215,1219,US,168,,55,59,,-4,0,BUF,LGA,292,,,0,,0,,,,,
1988,6,29,3,1438,1440,1525,1520,US,368,,47,40,,5,-2,AUS,IAH,140,,,0,,0,,,,,
1988,9,27,2,1910,1910,1955,1955,WN,50,,45,45,,0,0,DAL,OKC,181,,,0,,0,,,,,
1988,7,29,5,1500,1500,1552,1555,DL,605,,52,55,,-3,0,TUL,DFW,237,,,0,,0,,,,,
1988,3,25,5,1129,1130,1252,1250,UA,738,,83,80,,2,-1,ORD,BNA,409,,,0,,0,,,,,
1988,9,20,2,945,945,1136,1140,WN,27,,51,55,,-4,0,ABQ,LBB,289,,,0,,0,,,,,
1988,11,23,3,641,625,724,706,US,108,,43,41,,18,16,SAN,LAX,109,,,0,,0,,,,,
1988,11,18,5,2232,2230,2235,2239,PI,1153,,63,69,,-4,2,PHX,SAN,304,,,0,,0,,,,,
1988,1,24,7,1716,1700,1810,1800,WN,189,,54,60,,10,16,MAF,DAL,319,,,0,,0,,,,,
1988,1,1,5,2003,2000,2101,2101,AA,486,,58,61,,0,3,DFW,AUS,190,,,0,,0,,,,,
1988,3,25,5,1803,1800,2112,2052,UA,84,,129,112,,20,3,ORD,LGA,733,,,0,,0,,,,,
1988,3,1,2,2215,2215,2331,2333,DL,441,,76,78,,-2,0,ATL,TPA,406,,,0,,0,,,,,
1988,8,5,5,1859,1850,2037,2018,US,1658,,98,88,,19,9,SEA,RNO,564,,,0,,0,,,,,
1988,5,12,4,655,655,844,838,EA,656,,49,43,,6,0,BHM,ATL,134,,,0,,0,,,,,
1988,6,14,2,1706,1705,1809,1810,PI,215,,63,65,,-1,1,ALB,BWI,288,,,0,,0,,,,,
1988,10,5,3,1213,1204,1304,1245,DL,1785,,111,101,,19,9,SLC,LAX,590,,,0,,0,,,,,
1988,8,20,6,839,825,1129,1117,DL,1896,,110,112,,12,14,LAX,SLC,590,,,0,,0,,,,,
1988,1,19,2,42,40,542,557,AA,516,,180,197,,-15,2,OAK,DFW,1456,,,0,,0,,,,,
1988,5,27,5,1510,1510,1603,1600,TW,492,,53,50,,3,0,MLI,STL,187,,,0,,0,,,,,
1988,1,10,7,1030,1030,1140,1137,PA (1),249,,70,67,,3,0,LGA,DCA,214,,,0,,0,,,,,
1988,6,16,4,701,700,1027,1034,AA,677,,206,214,,-7,1,JFK,SJU,1597,,,0,,0,,,,,
1988,3,10,4,1050,1050,1354,1358,UA,234,,124,128,,-4,0,LAX,DEN,862,,,0,,0,,,,,
1988,12,27,2,854,828,857,836,TW,523,,63,68,,21,26,SDF,STL,254,,,0,,0,,,,,
1988,3,25,5,1541,1453,1640,1543,AA,217,,59,50,,57,48,GSP,ATL,153,,,0,,0,,,,,
1988,8,9,2,1137,1110,1858,1825,HP,292,,261,255,,33,27,PHX,BWI,1999,,,0,,0,,,,,
